date,price,demand,1_lag_pred,avg_cloudCover,avg_daytime,avg_dewPoint,avg_feelslikemax,avg_feelslikemin,avg_humidity,avg_moonPhase,avg_precipIntensity,avg_precipProbability,avg_pressure,avg_tempmax,avg_tempmin,avg_uvIndex,avg_visibility,avg_windBearing,avg_windGust,avg_windSpeed,avg_temp
2022-06-29,49.237500000000004,366318,53.119166666666665,10.0813315926893,15.467524296489694,63.56990861618804,85.24138381201045,64.95261096605746,73.57929503916449,0.4800000000000024,0.2539425587467362,62.53263707571802,1016.9209530026117,82.87486945169717,64.95300261096608,7.982375979112271,196.3962091503272,206.1486292428197,19.64716981132076,9.710443864229775,8.960933420365542
2022-06-30,42.79874999999999,382161,52.83999999999998,11.590339425587478,15.456686611546269,63.234073107049724,80.01338120104441,65.29993472584853,74.14135770234988,0.5299999999999906,0.04318537859007841,44.71279373368147,1015.4890339425597,79.41638381201032,65.30541775456916,6.922323759791121,194.63444444444463,179.5632506527417,21.947575757575738,12.06246736292427,7.05548302872058
2022-07-01,38.490416666666675,369307,41.955416666666665,11.18113577023499,15.44471315636787,60.41351174934732,79.06801566579621,62.03420365535244,71.90792428198442,0.5799999999999965,0.032676240208877355,32.83289817232376,1013.7016971279387,78.90939947780677,62.06749347258485,8.026109660574413,194.6196732026144,210.3424934725846,21.00530726256983,10.7090731070496,8.420953002610961
2022-07-02,43.51333333333333,353451,50.28916666666668,10.253067885117495,15.431612996808829,58.59014360313331,81.35150130548311,63.20561357702354,66.81400130548303,0.6200000000000038,0.0791775456919061,55.28720626631854,1012.9998041775444,81.26266318537859,63.21488250652746,7.8733681462141005,195.72911227154063,253.54817232375999,22.24287169042768,12.337336814621407,9.023890339425563
2022-07-03,35.43416666666666,345349,44.28791666666667,10.091253263707564,15.417406621700046,59.38433420365531,82.21912532637066,62.35992167101833,66.53916449086165,0.6549999999999871,0.030202349869451705,39.621409921671024,1012.5434073107075,81.36690600522185,62.36514360313322,8.163838120104439,196.49223237597943,247.55241514360333,19.83529411764705,9.980287206266306,9.500881201044315
2022-07-04,41.25999999999999,383198,51.627500000000005,6.350522193211488,15.402083877284609,56.726240208877236,79.95097911227157,62.39249347258476,62.97067232375965,0.6899999999999996,0.015678851174934713,17.885117493472585,1013.967493472588,80.62695822454309,62.39249347258476,8.424934725848564,196.76292428198425,177.78361618798945,21.193750000000012,10.080678851174932,9.117232375979164
2022-07-05,39.559999999999995,392828,49.550000000000004,9.039425587467374,15.385680845662904,58.90417754569196,85.76618798955612,61.48733681462129,63.113896866840676,0.7049999999999972,0.07189295039164452,32.24543080939948,1014.0514360313311,85.09836814621401,61.49046997389022,7.772845953002611,191.59099216710197,190.15372062663155,23.133967391304328,10.678394255874672,11.803949086161897
2022-07-06,49.40083333333334,380897,54.437083333333334,10.570365535248039,15.368200246591256,62.81951697127944,86.75084856396862,67.58479112271543,64.93773498694523,0.7300000000000078,0.03673629242819874,37.85900783289817,1014.4958224543068,85.69216710182774,67.60326370757184,8.074412532637076,194.1598563968668,191.6,22.575409836065568,11.673955613577045,9.044451697127947
2022-07-07,52.66791666666668,386371,61.514166666666654,11.838120104438643,15.3496640194372,60.84810704960832,82.72610966057448,62.896997389034006,70.48958224543091,0.75,0.12373368146214092,58.942558746736296,1014.7460182767644,81.90868146214102,62.962597911227185,6.051566579634465,190.59999999999997,152.6164490861618,21.866772823779268,11.627480417754592,9.473041775456917
2022-07-08,47.47541666666667,390917,67.26333333333334,13.267362924281981,15.330083043226006,62.53387728459522,79.20372062663174,63.861684073107064,78.17257180156656,0.7749999999999888,0.4309268929503903,74.28198433420366,1012.8116840731096,77.77969973890329,63.911618798955644,5.528067885117492,193.6597911227153,169.08211488250672,22.93573059360732,10.812532637075703,6.934040469973823
